STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT02,WT08,WT03
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150914,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150915,-9999,-9999,152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150916,-9999,-9999,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150917,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150918,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150919,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150920,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150921,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150922,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150923,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150924,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150925,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150926,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150927,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150928,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150929,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20150930,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151001,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151002,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151003,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151004,-9999,-9999,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151005,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151006,-9999,-9999,15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151007,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151008,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151009,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151010,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151011,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151012,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151013,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151014,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151015,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151016,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151017,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151018,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151019,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151020,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151021,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151022,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151023,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151024,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151025,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151026,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151027,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151028,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151029,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151030,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151031,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151101,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151102,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151103,-9999,-9999,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151104,-9999,-9999,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151105,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151106,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151107,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151108,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151109,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151110,-9999,-9999,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151111,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151112,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151113,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151114,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151115,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151116,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151117,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151118,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151119,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151120,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151121,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151122,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151123,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151124,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151125,-9999,-9999,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151126,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151127,-9999,-9999,13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151128,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151129,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151130,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151201,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151202,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151203,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151204,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151205,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151206,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151207,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151208,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151209,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151210,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151211,-9999,-9999,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151212,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151213,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151214,-9999,-9999,38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151215,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151216,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151217,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151218,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151219,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151220,-9999,-9999,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151221,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151222,-9999,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151223,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151224,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151225,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151226,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151227,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151228,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151229,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151230,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0003,TORRANCE 2.8 SW CA US,20151231,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150101,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150102,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150103,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150104,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150105,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150106,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150107,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150108,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150109,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150110,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150112,-9999,-9999,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150113,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150114,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150115,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150116,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150117,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150118,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150119,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150120,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW CA US,20150121,-9999,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
